#using seed 0.082113
#PROCESSORS: 64, RUNS: 100
#prb	R-l	ISR	ESR	runTime	processors    	work	taskThreshold	lGranularity	rGranularity	IDATAT	EDATAT	W0	W1
0.5	10	2179	0	156920	64	10000000	1000	2	20                              	37140965	0	47140965	0
0.5	10	2217	0	156932	64	10000000	1000	2	20                              	35670255	0	45670255	0
0.5	10	2383	0	156984	64	10000000	1000	2	20                              	35989291	0	45989291	0
0.5	10	2051	0	156879	64	10000000	1000	2	20                              	35524727	0	45524727	0
0.5	10	2225	0	156934	64	10000000	1000	2	20                              	37000502	0	47000502	0
0.5	10	1823	0	156809	64	10000000	1000	2	20                              	35136055	0	45136055	0
0.5	10	2770	0	157105	64	10000000	1000	2	20                              	35635123	0	45635123	0
0.5	10	2335	0	156969	64	10000000	1000	2	20                              	36143261	0	46143261	0
0.5	10	2155	0	156913	64	10000000	1000	2	20                              	35592841	0	45592841	0
0.5	10	2212	0	156930	64	10000000	1000	2	20                              	35952190	0	45952190	0
0.5	10	2260	0	156946	64	10000000	1000	2	20                              	38045401	0	48045401	0
0.5	10	1976	0	156858	64	10000000	1000	2	20                              	35291315	0	45291315	0
0.5	10	1841	0	156816	64	10000000	1000	2	20                              	35510621	0	45510621	0
0.5	10	2494	0	157019	64	10000000	1000	2	20                              	34640664	0	44640664	0
0.5	10	2232	0	156937	64	10000000	1000	2	20                              	36123396	0	46123396	0
0.5	10	2187	0	156923	64	10000000	1000	2	20                              	36513990	0	46513990	0
0.5	10	1781	0	156796	64	10000000	1000	2	20                              	35793847	0	45793847	0
0.5	10	1973	0	156857	64	10000000	1000	2	20                              	34837835	0	44837835	0
0.5	10	2186	0	156924	64	10000000	1000	2	20                              	35901688	0	45901688	0
0.5	10	2078	0	156889	64	10000000	1000	2	20                              	35934256	0	45934256	0
0.5	10	1898	0	156833	64	10000000	1000	2	20                              	36479253	0	46479253	0
0.5	10	2509	0	157024	64	10000000	1000	2	20                              	37339379	0	47339379	0
0.5	10	2351	0	156974	64	10000000	1000	2	20                              	36396124	0	46396124	0
