#using seed 0.044476
# Work:9321255, depth:282845, work/p+depth:1448001.875
#PROCESSORS: 8, RUNS: 100
#prb	R-l	ISR	ESR	runTime	processors    	work	taskThreshold	lGranularity	rGranularity	IDATAT	EDATAT	W0	W1
0.5	100	2411	0	1225312	8	9321255	100	2	200                              	22776	0	9321255	0
0.5	100	3216	0	1245461	8	9321255	100	2	200                              	20791	0	9321255	0
0.5	100	2471	0	1226800	8	9321255	100	2	200                              	25536	0	9321255	0
0.5	100	2701	0	1232606	8	9321255	100	2	200                              	25095	0	9321255	0
0.5	100	2517	0	1227976	8	9321255	100	2	200                              	24269	0	9321255	0
0.5	100	2361	0	1224080	8	9321255	100	2	200                              	20821	0	9321255	0
0.5	100	2342	0	1223602	8	9321255	100	2	200                              	22854	0	9321255	0
0.5	100	2037	0	1215971	8	9321255	100	2	200                              	28392	0	9321255	0
0.5	100	2752	0	1233829	8	9321255	100	2	200                              	23508	0	9321255	0
0.5	100	2511	0	1227833	8	9321255	100	2	200                              	27428	0	9321255	0
0.5	100	2483	0	1227112	8	9321255	100	2	200                              	22111	0	9321255	0
0.5	100	2438	0	1226004	8	9321255	100	2	200                              	25385	0	9321255	0
0.5	100	2480	0	1227067	8	9321255	100	2	200                              	25648	0	9321255	0
0.5	100	3007	0	1240231	8	9321255	100	2	200                              	20131	0	9321255	0
0.5	100	2581	0	1229585	8	9321255	100	2	200                              	24603	0	9321255	0
0.5	100	2456	0	1226428	8	9321255	100	2	200                              	24576	0	9321255	0
0.5	100	4046	0	1266190	8	9321255	100	2	200                              	23713	0	9321255	0
0.5	100	3056	0	1241476	8	9321255	100	2	200                              	22021	0	9321255	0
0.5	100	2490	0	1227287	8	9321255	100	2	200                              	22405	0	9321255	0
0.5	100	4355	0	1273967	8	9321255	100	2	200                              	25384	0	9321255	0
0.5	100	2408	0	1225252	8	9321255	100	2	200                              	24708	0	9321255	0
0.5	100	3139	0	1243508	8	9321255	100	2	200                              	31282	0	9321255	0
0.5	100	2623	0	1230613	8	9321255	100	2	200                              	19174	0	9321255	0
0.5	100	2185	0	1219662	8	9321255	100	2	200                              	19927	0	9321255	0
0.5	100	2494	0	1227370	8	9321255	100	2	200                              	22623	0	9321255	0
